amp,std
0.0,0.0
9.380211248872179e-7,1.362998883288046e-8
2.8000621443342197e-6,4.8791838533533155e-8
4.90124180110251e-6,9.56259747780135e-8
6.938824285830825e-6,1.468726873005854e-7
8.756756990832284e-6,2.0535298758896904e-7
1.0367035062332812e-5,2.6163399255392865e-7
1.2023489292526375e-5,3.2642449813885675e-7
1.347121592241981e-5,3.886859620984103e-7
1.4709492653796238e-5,4.405204496824291e-7
1.5848045135955156e-5,4.94117172633504e-7
1.685322067136093e-5,5.476309773986107e-7
1.7711330720946086e-5,5.955224958623253e-7
1.8513408061252093e-5,6.483191947242442e-7
1.9252627454343065e-5,6.950476170010068e-7
1.9955630292853308e-5,7.461916241952835e-7
2.0571121315467888e-5,7.928070503952525e-7
2.1116579928971418e-5,8.368701429637853e-7
2.1532389695516067e-5,8.692007630372387e-7
2.1955028956224238e-5,9.033958162601341e-7
2.2358720896121073e-5,9.400168486292052e-7
