amp,std
0.0,0.0
9.577123930263085e-7,1.4518316929551262e-8
2.800682861411191e-6,5.001444480497904e-8
4.909155624939407e-6,9.844000028934447e-8
6.96773321201062e-6,1.5183105601030566e-7
8.750691203391296e-6,2.0566467682829435e-7
1.0516169657966143e-5,2.636234557310199e-7
1.2017069071099015e-5,3.204479073282589e-7
1.3261331103736924e-5,3.681087117087281e-7
1.4595256389974801e-5,4.344360998797136e-7
1.5677077353232566e-5,4.838485539343373e-7
1.6697629352676903e-5,5.354044898600981e-7
1.7639956665615668e-5,5.876438977392972e-7
1.860947448332206e-5,6.480429154006541e-7
1.943120029609089e-5,7.018254925866385e-7
2.008933698747617e-5,7.474479416421444e-7
2.075335326656675e-5,7.957611497373365e-7
2.1342103744866573e-5,8.376563751884797e-7
2.1824691188604933e-5,8.73593782295993e-7
2.2281366629143673e-5,9.12126428357243e-7
2.274636191807716e-5,9.561114399376127e-7
