amp,std
0.0,0.0
7.61248707928081e-7,1.1600040406079678e-8
2.1625650035031296e-6,3.8715094539043644e-8
3.611857807125357e-6,7.308159785847812e-8
4.8909238816400865e-6,1.091093830494643e-7
6.055455165599006e-6,1.447935071027004e-7
6.962696344031552e-6,1.7478418733478922e-7
7.795127052843993e-6,2.0865765660388215e-7
8.453001387371575e-6,2.4009265825485176e-7
9.092684981716676e-6,2.7189935298166854e-7
9.627295819412482e-6,2.9903022841855035e-7
1.0103886891888056e-5,3.2621074418170027e-7
1.0445728873376203e-5,3.443470588204518e-7
1.0815690097464788e-5,3.663211992973785e-7
1.1109088656958422e-5,3.866893102189841e-7
1.1379922498799559e-5,4.080622507163558e-7
1.1631777918604278e-5,4.2641241523330675e-7
1.1885734386568141e-5,4.5086372883650277e-7
1.2077599431879697e-5,4.708155200281416e-7
1.2285366382880655e-5,4.886034063394211e-7
1.2452430904993816e-5,5.049028999973274e-7
