amp,std
0.0,0.0
7.75222654981238e-7,1.1852411934351029e-8
2.189024534372442e-6,4.0189862166301744e-8
3.6345184661075537e-6,7.379577353935091e-8
4.938267504173056e-6,1.0940723261224194e-7
5.953858511917804e-6,1.4002253296959836e-7
6.888480869948304e-6,1.733554913156575e-7
7.64959953432998e-6,2.021713516376629e-7
8.340006653444051e-6,2.313373014413567e-7
8.923330426971931e-6,2.5912471978930704e-7
9.398585029018748e-6,2.8273710620905084e-7
9.79558923501025e-6,3.0475049903859615e-7
1.0217252579301716e-5,3.303500954044057e-7
1.0609097405517494e-5,3.5957226481709276e-7
1.0911875538887328e-5,3.792136429112577e-7
1.1194003959407294e-5,3.9835238168870917e-7
1.1439897334531394e-5,4.1889998732302245e-7
1.1681482672991376e-5,4.376256103514929e-7
1.1897376584033085e-5,4.617924885780198e-7
1.2087424153128286e-5,4.7678098162610687e-7
1.223310002199376e-5,4.931182656280699e-7
