amp,std
0.0,0.0
-1.9465596432050734e-17,5.508488350296962e-20
-5.866300460119311e-17,2.76577931268321e-19
-8.786299508119017e-17,4.939506425294799e-19
-1.066595342249275e-16,6.79154354777998e-19
-1.1832848973755033e-16,8.225899498389907e-19
-1.2567825707519808e-16,9.368668823852166e-19
-1.3074590333622757e-16,1.0389567026398914e-18
-1.3403510460640224e-16,1.1127178646064893e-18
-1.3631811875295893e-16,1.1869164504134242e-18
-1.3800337924457248e-16,1.2457775111669164e-18
-1.3924112913222418e-16,1.3002350963489993e-18
-1.401617171943623e-16,1.3533930978437841e-18
-1.408109611872126e-16,1.3824401112621646e-18
-1.413090295749141e-16,1.4160857298120475e-18
-1.4170038706302344e-16,1.4429395115027075e-18
-1.4210112653156672e-16,1.4810101236688205e-18
-1.4238627477461981e-16,1.5118063152479872e-18
-1.4260264291612566e-16,1.533886638532344e-18
-1.4275912299246586e-16,1.547819424536095e-18
-1.4294402133108687e-16,1.5519294166673589e-18
