amp
0.0
1.5684660637860144
9.675489290771072
32.660253580338235
79.44423146750871
164.09219210580866
299.8311647704976
506.4148118570556
801.4083334278672
1210.2488686367572
1754.8530404194953
2466.3344935517016
3370.9695637420564
4505.545274474433
5900.699544250776
7598.891414679375
9635.123040263483
12057.52368381608
14905.461360198156
18232.73490383787
22083.078596402425
