amp,std
0.0,0.0
6.020832041813119e-7,9.603132023715545e-10
1.5829239607196496e-6,3.0011900301493843e-9
2.500185490686962e-6,5.268773499807356e-9
3.2560236012485023e-6,7.424102513630317e-9
3.874849493063926e-6,9.47678789635932e-9
4.381867466122796e-6,1.1361916086094372e-8
4.802848753106786e-6,1.312271734909638e-8
5.153610537931176e-6,1.4765421439512845e-8
5.451407946365809e-6,1.62945431004077e-8
5.703742659178644e-6,1.76964911455432e-8
5.920785753531718e-6,1.9016013086604547e-8
6.108513561107439e-6,2.0250454921164144e-8
6.272684731245151e-6,2.139343674830081e-8
6.4143775354129865e-6,2.244078288005278e-8
6.5411590970530746e-6,2.3463693326071e-8
6.654550697950377e-6,2.4431708398784484e-8
6.753794869399349e-6,2.5330483888498563e-8
6.842895069774518e-6,2.6185183141212308e-8
6.926133766347151e-6,2.7013234884530752e-8
6.999894069167842e-6,2.7799216925408008e-8
