amp,std
0.0,0.0
4.5616964168793405e-17,3.171161884519279e-19
2.039228069204086e-16,1.7739474984254654e-18
3.848162291265894e-16,3.782721002541129e-18
5.517043612276718e-16,5.949630173290396e-18
6.949411908462987e-16,8.249702427599323e-18
8.172222836624612e-16,1.0683990470618005e-17
9.174900977664502e-16,1.2908648028144798e-17
1.0001639087123638e-15,1.513663747964645e-17
1.0702152069389185e-15,1.751384664103105e-17
1.1292498450791815e-15,1.9860412300860696e-17
1.1815941255870375e-15,2.3450415071389776e-17
1.2262147327796739e-15,2.5782318480954e-17
1.2583330815680288e-15,2.7295083236823648e-17
1.289440044019721e-15,2.938734734175381e-17
1.3154085560015686e-15,3.171357061406471e-17
1.3334606361763536e-15,3.2834062483092225e-17
1.3518657919679567e-15,3.4925995306559983e-17
1.3698820916862287e-15,3.7289597226333745e-17
1.3810250682205605e-15,3.843798216673291e-17
1.393005278382565e-15,3.862614035175273e-17
