amp,std
0.0,0.0
-2.2998176264932597e-17,8.60306105807649e-20
-3.9437652621183306e-17,2.3106396050790344e-19
-4.340493856712704e-17,2.851653882487319e-19
-4.4431880417376526e-17,3.061433921273763e-19
-4.4749174387478856e-17,3.163850248365243e-19
-4.487152893111057e-17,3.2252467865674744e-19
-4.4918779340127956e-17,3.2620869891246323e-19
-4.494114190679954e-17,3.29126837375153e-19
-4.494981544173635e-17,3.299142307794196e-19
-4.495596999117829e-17,3.3222093431232083e-19
-4.495814969744433e-17,3.324380598501648e-19
-4.4959512062894196e-17,3.3280178440242277e-19
-4.496009866120412e-17,3.3289265161464644e-19
-4.496051717153102e-17,3.329730820143832e-19
-4.49606495518282e-17,3.3298513394976975e-19
-4.4960766589288433e-17,3.330072352929649e-19
-4.4960897144546924e-17,3.3305029621797276e-19
-4.49609469923332e-17,3.330667295027068e-19
-4.4961005555427175e-17,3.331018402852843e-19
-4.4961040158884825e-17,3.3310326673556146e-19
