amp
0.0
1.0694444444444446
5.232638888888888
14.238055555555555
29.138466553287984
51.682341191106076
82.85852473859916
124.42333841012685
177.3474210996774
243.39235688293977
323.52105493312206
419.49805514327727
532.2824296569355
663.6405439994384
814.5291241443006
986.7157914032219
1181.1558044674098
1399.6176288563795
1643.055544279276
1913.2386371410073
2211.120466419247
