amp,std
0.0,0.0
1.0109902670063196e-6,4.6133261582835755e-9
3.0680534529706536e-6,1.704324594732406e-8
5.495865862054466e-6,3.429611127098815e-8
7.951042756282133e-6,5.3980899214876704e-8
1.0310983523732635e-5,7.550779638393452e-8
1.256709185381545e-5,9.863866024575e-8
1.4630178576779365e-5,1.2172080361740068e-7
1.6566849425734127e-5,1.462742214800862e-7
1.834520356797698e-5,1.698516934750083e-7
2.0026854217075812e-5,1.9437671878223938e-7
2.1576769106523587e-5,2.201205106682164e-7
2.2958485810430485e-5,2.434842014297997e-7
2.422431950771145e-5,2.6658856042691977e-7
2.546833261494855e-5,2.912212555759884e-7
2.66068030503596e-5,3.1523924683374123e-7
2.7614115945283807e-5,3.3778178536683135e-7
2.861188883783814e-5,3.6378231649845716e-7
2.9500665608457825e-5,3.8819944831946033e-7
3.0289684734157928e-5,4.090250966938061e-7
3.1030552384216506e-5,4.282614747642349e-7
