amp,std
0.0,0.0
1.015396886525186e-6,4.6566971545377095e-9
3.099842151325317e-6,1.696046117023204e-8
5.519716137207485e-6,3.39995635660528e-8
7.966437000135576e-6,5.37111073028935e-8
1.03270899922529e-5,7.535857459743577e-8
1.25832160779089e-5,9.879533073374336e-8
1.465705868427137e-5,1.223279732337903e-7
1.659440203106443e-5,1.4651248390477615e-7
1.836697878919078e-5,1.7114330557907625e-7
2.0010738204266734e-5,1.9560483979622503e-7
2.1576822750761066e-5,2.214409764970408e-7
2.297256137185733e-5,2.447596540478492e-7
2.4267865072324677e-5,2.6818880540084164e-7
2.544805673397254e-5,2.9140290424035685e-7
2.65390120966862e-5,3.1420387316409084e-7
2.7575931934912737e-5,3.3799191331179984e-7
2.85095489142935e-5,3.5981904439235157e-7
2.9422243483775135e-5,3.8481138702656355e-7
3.02754183139192e-5,4.0743472616397465e-7
3.10806745427153e-5,4.2962541003303507e-7
