amp,std
0.0,0.0
1.0511392517135714e-6,1.5028362350463164e-9
3.266202036091834e-6,5.653006204138267e-9
5.9757598179020976e-6,1.1566074958573127e-8
8.816593260067548e-6,1.861359121193555e-8
1.1675457261209573e-5,2.6699134753691084e-8
1.4482045296268314e-5,3.558253724751062e-8
1.7171609579777655e-5,4.5113551860947775e-8
1.974398173377163e-5,5.5019059116397646e-8
2.2181006427566338e-5,6.539920867386671e-8
2.447763582285307e-5,7.600935466289737e-8
2.66494750503432e-5,8.675450334048475e-8
2.8696552349787014e-5,9.760527399246636e-8
3.06241799774725e-5,1.0867427991366652e-7
3.2460038404516e-5,1.199327198227172e-7
3.415833357403344e-5,1.3081533296473756e-7
3.5791299944336096e-5,1.4228679325677753e-7
3.731127229218601e-5,1.5318310074487677e-7
3.873425196469138e-5,1.639744631937555e-7
4.008702517828912e-5,1.747227266334812e-7
4.135312784486723e-5,1.8517295706100248e-7
