amp,std
0.0,0.0
-0.4947273561041835,0.0016022375956793301
-8.728857101681985,0.03506646660345379
-67.4172969258014,0.2628260037363367
-301.04360878886996,1.1606056894528227
-1045.6959978970913,4.013031304638423
-2919.2195279346543,11.351115641147956
-7211.287511537402,28.8622559943978
-15897.523278022516,65.98562088099416
-32607.349555410947,139.7160655646544
-62089.794627731855,273.1550075211918
-112382.49893313009,514.3775575591874
-193154.3548159736,913.5502972932067
-319163.70878534054,1564.9528201871053
-512098.312032541,2597.941606237879
-797312.6200783998,4160.595249447453
-1.2023602720203022e6,6496.628575416826
-1.780924348628914e6,9902.385104346164
-2.5739663084192695e6,14768.619610413567
-3.660945613120212e6,21639.36895506233
-5.124751929874833e6,22841.784171780073
