amp
0.0
0.7484133100595337
2.9401251283518945
6.563817669484932
11.436647156561438
17.60953664340566
24.974302159740716
33.583654445978006
43.362161418429785
54.35683122186413
66.50978529089387
79.86216415471984
94.36697437290533
110.0604036472539
126.90284708271254
144.92645351970017
164.0969730535571
184.44325148454746
205.9351016392675
228.59864352511713
252.40687840356864
