amp,std
0.0,0.0
3.0092666578296874e-18,2.8769528819432025e-20
6.234416836793958e-18,7.803186306463386e-20
7.054977883868406e-18,9.694864222620334e-20
7.259644013563813e-18,1.0376880842216745e-19
7.326362844597911e-18,1.0725583019993996e-19
7.346976525942347e-18,1.08692433063433e-19
7.355928953375956e-18,1.096569387958397e-19
7.359355395162309e-18,1.1012374111028491e-19
7.360926167674426e-18,1.1035636158274837e-19
7.361775298779815e-18,1.1058013754668184e-19
7.362189993783161e-18,1.1068790242761196e-19
7.362366368927288e-18,1.1071487353821116e-19
7.362455142276093e-18,1.1075838528176943e-19
7.362508683337655e-18,1.1076842215655226e-19
7.362530459033783e-18,1.107731422024969e-19
7.362530447675106e-18,1.1079470637252997e-19
7.362541822476984e-18,1.107978949321446e-19
7.362550345824524e-18,1.1079975966895566e-19
7.362564254269163e-18,1.1080893016524965e-19
7.362565913502441e-18,1.1080896892457498e-19
