amp
0.0
1.4914066568103334e-6
5.597033690437649e-6
1.2074401744990519e-5
2.0276906271105836e-5
3.0005047751071253e-5
4.082206496566277e-5
5.255703144043638e-5
6.492883834753173e-5
7.771490202683216e-5
9.087574693680467e-5
0.00010413572118098452
0.00011758075164437141
0.00013103967142467408
0.0001446327832495295
0.00015794681720700184
0.00017108030616260915
0.0001843528691005524
0.0001972349412132972
0.00021000121018263735
0.00022257765853818775
