amp,std
0.0,0.0
1.5167011649047696e-17,1.2911411868466332e-19
4.309635241481942e-17,4.727244795406785e-19
5.768510498610981e-17,7.163255916658442e-19
6.473116357326676e-17,8.693396656946464e-19
6.833766353272365e-17,9.717096126650679e-19
7.037490157898339e-17,1.0495073009733856e-18
7.147881845290635e-17,1.0977546166512014e-18
7.217363067652808e-17,1.1489971119565667e-18
7.2540847861771e-17,1.1690582199596889e-18
7.28583724395268e-17,1.2296844595403037e-18
7.303743663780305e-17,1.246668620962587e-18
7.31556604251455e-17,1.2602836655006867e-18
7.3216284371148e-17,1.2656202305920409e-18
7.325286379038997e-17,1.2687707497194191e-18
7.329008796320506e-17,1.2768413196209335e-18
7.330832721015453e-17,1.27857952449068e-18
7.332737292444795e-17,1.2879923487646744e-18
7.333438478287095e-17,1.2889130183584156e-18
7.334131528693408e-17,1.2899633963656153e-18
7.335138626988802e-17,1.2902706430676173e-18
