amp,std
0.0,0.0
1.090667814763151e-6,4.913713639538277e-9
3.4588379266493536e-6,1.8566719279322478e-8
6.481894665513824e-6,3.918844639805232e-8
9.823590023645766e-6,6.517925304205881e-8
1.338403788135492e-5,9.628927568449793e-8
1.695013349050596e-5,1.3095488737924549e-7
2.0708248553638618e-5,1.714078106457522e-7
2.4438698211166762e-5,2.1517965464646173e-7
2.81593032623859e-5,2.617721968206608e-7
3.199764026569707e-5,3.137552409139955e-7
0.0001316949545801082,9.621260047541117e-5
0.0001355710736269238,9.627705087103083e-5
0.00013927505566139564,9.633685165829897e-5
0.00014298401660236133,9.640070967027017e-5
0.00036880370585735825,0.00031845763059077173
0.0003725149900914249,0.00031852729974643604
0.0003762860966608083,0.0003186038185677757
0.0003800634667077851,0.00031869785791069745
0.00038384471922834446,0.000318788050600481
0.0003875736510769944,0.00031887199874715397
