amp,std
0.0,0.0
9.410998569465666e-7,4.357181053951019e-9
2.783429882103022e-6,1.5657478808745234e-8
4.860897804406816e-6,3.068871859730849e-8
6.861446626467161e-6,4.716631287863542e-8
8.71040713432444e-6,6.498625534742633e-8
1.0390271449061707e-5,8.245407164971932e-8
1.191356396720913e-5,1.0062664937924672e-7
1.3265656487688939e-5,1.1825194097446125e-7
1.4527871093845814e-5,1.367202596732772e-7
1.5600648712929108e-5,1.5304712565529715e-7
1.6601541696405236e-5,1.6995080102560337e-7
1.7478448230019152e-5,1.8572397092632762e-7
1.8325590818167605e-5,2.0188128210067238e-7
1.9061770474298483e-5,2.178093248426761e-7
1.9714877852100136e-5,2.3156452612599064e-7
2.0336756655374844e-5,2.4741624227724066e-7
2.0907082266682488e-5,2.6138851105784794e-7
2.1436040419462156e-5,2.754463060996808e-7
2.1931272836717446e-5,2.885703883650548e-7
2.2377950666284165e-5,3.0103785239165627e-7
