amp,std
0.0,0.0
2.195578159221727,0.1572657078955499
788.839153460203,64.69417732365275
48786.2579928796,5761.989572719267
1.085418430705385e6,167071.4319151718
1.1912272613051279e7,2.001722637869712e6
1.0794342908051747e8,2.1162378361391637e7
6.034662978207214e8,1.6769535829934523e8
2.361030450788995e9,7.808456387791021e8
8.875242513810287e9,4.326699921707552e9
4.138544532370975e10,1.7004609986626282e10
1.9381351702206152e11,9.952936836072496e10
2.8840240898606335e11,1.942635655809519e11
1.5016333817345317e12,8.181121722209982e11
7.336816374202973e12,3.2900808707254556e12
1.80870785754081e13,7.724271583369617e12
2.050460488472109e13,1.84598467277425e13
4.330744864625794e13,3.812427097289092e13
1.9218128469058422e14,1.2786672772015983e14
5.222940064269915e14,3.372677355342301e14
6.38563422188783e14,3.7193181606589694e14
