amp,std
0.0,0.0
2.4782070038335493,0.1533697021992192
869.7177913971378,65.70932084733198
47809.82634647002,5425.499507797578
789983.599079617,140681.98851638843
1.2469265283726357e7,2.386741655924016e6
6.06272769809918e7,1.2143951995029831e7
5.33117790789906e8,1.1453800743658933e8
1.7981566234469469e9,5.714455124501338e8
8.960548202990273e9,3.420497101526464e9
7.119252497518709e10,2.7760296630665546e10
1.3154782657616571e11,7.794526036678342e10
1.718510859420208e11,2.326049403582999e11
1.6509691776440037e12,1.2418585730001875e12
4.1945864997841104e12,2.4318855444782e12
8.238858911177639e12,6.971844564646228e12
2.2774624933092234e13,1.6113268243859371e13
5.481290572213936e12,3.1996220760079195e13
4.167451224265749e13,1.0043570525165914e14
-6.322094115646501e13,2.205502454149323e14
2.1624846456603194e14,2.823008911954632e14
