amp,std
0.0,0.0
8.884150291352447e-7,1.3432957886625782e-8
2.537574440719882e-6,4.475009133598229e-8
4.341442326351347e-6,8.692359926691418e-8
5.975321046603971e-6,1.270632625348487e-7
7.462176617560552e-6,1.73514579442135e-7
8.835784987444007e-6,2.2196936297137499e-7
1.0034404201427035e-5,2.68694982527963e-7
1.1089460844307541e-5,3.1055256776641307e-7
1.1986478183659128e-5,3.503296391450854e-7
1.281471296860391e-5,3.8923832569602176e-7
1.3462100847424638e-5,4.222434146533778e-7
1.4080048285100979e-5,4.5531862132596015e-7
1.4705569463876249e-5,4.942436261076706e-7
1.5235291999030872e-5,5.368810296109411e-7
1.5706402198364106e-5,5.725092768429357e-7
1.6147850761595554e-5,6.020921362541975e-7
1.648705609718813e-5,6.252791463732525e-7
1.680654895409573e-5,6.516058983907078e-7
1.7173824492353957e-5,6.974163865648994e-7
1.7408146912667785e-5,7.182139919876059e-7
