amp,std
0.0,0.0
2.2196481714839974e-18,2.291396638689706e-20
3.811993207998515e-18,5.0911240036984397e-20
4.022183458490592e-18,5.703496137706668e-20
4.061428582553356e-18,5.878467711958889e-20
4.068712417430244e-18,5.934070815736689e-20
4.070380058034895e-18,5.952642630570271e-20
4.071057278207003e-18,5.966376340605746e-20
4.071270615058395e-18,5.972752749223787e-20
4.071352201289292e-18,5.976107131683862e-20
4.071440580391393e-18,5.982721562230341e-20
4.071449757203548e-18,5.982904205612146e-20
4.071452979299716e-18,5.983021843170526e-20
4.071455165410282e-18,5.983088380977405e-20
4.071439094367079e-18,5.984723233548469e-20
4.071439428675045e-18,5.984742772419265e-20
4.071440097606909e-18,5.984776680251993e-20
4.071440282198915e-18,5.984788394080943e-20
4.071440316939001e-18,5.984789288765711e-20
4.071440343904427e-18,5.984789989901665e-20
4.071440363826876e-18,5.984790085535006e-20
