amp
0.0
1.0539582417949472e-6
3.2721862677225746e-6
5.981579817151275e-6
8.817314915310992e-6
1.1679943941710901e-5
1.447025405910794e-5
1.7165084046273344e-5
1.9733323813207943e-5
2.217390593609018e-5
2.4479595232534595e-5
2.665664578956628e-5
2.8706833689228376e-5
3.0638416092999676e-5
3.245638091638045e-5
3.4168954549753065e-5
3.5781949568961034e-5
3.730282793423781e-5
3.873724934767077e-5
4.0091712735442625e-5
4.137135666617536e-5
