amp
0.0
1.009445864138826e-6
3.0714664751578147e-6
5.495112348867171e-6
7.937564669930711e-6
1.0313908984146341e-5
1.2552412778232748e-5
1.4646133943571829e-5
1.658377805181418e-5
1.8375579486849036e-5
2.00265875622084e-5
2.154976755096086e-5
2.295394829840887e-5
2.4250945131403245e-5
2.5449522356731488e-5
2.6559512408575136e-5
2.7588541279352768e-5
2.8544532220727975e-5
2.9433813589417246e-5
3.0262704058272023e-5
3.1036361031416635e-5
