amplitudes
17.34740000000045
379.88547500000044
3916.417934777804
23088.515226319847
105922.15089913635
379814.65233752027
1.1863495114269375e6
3.2232700603097063e6
8.050208763761517e6
1.8197587392894894e7
3.842262980412172e7
7.715252393217388e7
1.4657223907415405e8
2.6754278573733047e8
4.72140674216793e8
8.058556581081771e8
1.3302587033918145e9
2.1384577428114223e9
3.3577891112134147e9
5.174870954624771e9
7.835919863287841e9
1.1605777798418297e10
1.6839097874835936e10
2.4330113670608418e10
