amplitudes
18.04773333333382
374.86215208333385
3975.451430083363
22891.954576455348
106006.91988127188
381755.5344259656
1.2005468689796664e6
3.2406645555113424e6
8.013009957954441e6
1.818033343276611e7
3.8508356063476466e7
7.696221389884776e7
1.4803781948012397e8
2.6893010717042464e8
4.735015710704329e8
8.01799037168253e8
1.3278805209335895e9
2.1367903024839907e9
3.3702867272357054e9
5.166241338118558e9
7.789606754229652e9
1.153675692102283e10
1.6864742162532776e10
2.4253085514004196e10
