amplitudes
18.128133333333825
380.3883520833338
3892.5557091944684
23132.52166086121
106735.94620061667
380679.0358158665
1.1762580840726132e6
3.232866986829087e6
7.97111140230763e6
1.8080032835030295e7
3.849652465699815e7
7.661505844524309e7
1.46370382388897e8
2.6880623383688337e8
4.750982157147278e8
8.057916058952017e8
1.3279160474212089e9
2.1443972808655462e9
3.3861144771929016e9
5.198704242175289e9
7.798686701648483e9
1.1561804997140522e10
1.6868291986449764e10
2.4168958581980526e10
