amplitudes
17.888466666667142
377.1351541666671
3984.4368839444774
23130.93877573594
104893.34530047078
378879.8573835058
1.182885223301053e6
3.2056792515182924e6
7.929487286944004e6
1.807476258319533e7
3.848540517348772e7
7.74600708717081e7
1.4804644429554272e8
2.689038831245118e8
4.719298398068107e8
8.047361326281073e8
1.3341774297059507e9
2.143409972058876e9
3.362196062456316e9
5.170270505313588e9
7.778230459936941e9
1.1551285747209679e10
1.6847478397921669e10
2.423795475280108e10
