amp,std
0.0,0.0
7.709636388744912e-7,3.701000915751136e-9
2.1616751656059733e-6,1.2430774207551571e-8
3.56394425744494e-6,2.3010539511862197e-8
4.805268920957206e-6,3.3810768621578654e-8
5.873653081667332e-6,4.425897583731514e-8
6.801675111684226e-6,5.45806947184262e-8
7.597150261592335e-6,6.431703621102966e-8
8.289873746074309e-6,7.386927341072967e-8
8.890183702597696e-6,8.298684250083865e-8
9.399155685483522e-6,9.145207914536789e-8
9.848288482032156e-6,9.963962310276638e-8
1.0246992615088313e-5,1.0771689039806421e-7
1.0589443077362485e-5,1.1482443654616654e-7
1.090911749898294e-5,1.2171733427646006e-7
1.1184696995439363e-5,1.2850801768380465e-7
1.143956379692759e-5,1.3483008199468252e-7
1.1662919516667047e-5,1.409083838884445e-7
1.1868257592712216e-5,1.4695050102302637e-7
1.204034140572251e-5,1.5187923237440415e-7
1.220362655887223e-5,1.5720619430965613e-7
