amp,std
0.0,0.0
3.071233779023486e-7,7.230708005808664e-10
5.353084168954847e-7,1.418368410687788e-9
6.386527501983142e-7,1.8073537909382671e-9
6.893643986023909e-7,2.0374341062625953e-9
7.1734874096812e-7,2.1918309087074947e-9
7.33848124181234e-7,2.2991363110572145e-9
7.442883226146836e-7,2.379499269821058e-9
7.511854530867495e-7,2.4400989396725536e-9
7.559075267777285e-7,2.4870322418610826e-9
7.592851925141295e-7,2.5254227967921483e-9
7.72714433072072e-7,5.837779376880992e-9
7.745861524054687e-7,5.863943227252068e-9
7.75999125194632e-7,5.886152448969777e-9
7.771213520356748e-7,5.9083320049559995e-9
7.841013802221851e-7,1.1969340047485946e-8
7.848075930928821e-7,1.1984547773012135e-8
7.858282290110496e-7,1.2222284820880327e-8
7.863104265494874e-7,1.2234254083402651e-8
7.867485973475019e-7,1.2273452411607813e-8
7.871485381105293e-7,1.232805917667493e-8
