amp,std
0.0,0.0
1.6484809118665152e-18,1.733802290440962e-20
2.796485299459143e-18,3.7738271269138505e-20
2.9268929666815115e-18,4.1630814840488514e-20
2.9469027101089387e-18,4.2576475390713017e-20
2.950584093173071e-18,4.286015589608457e-20
2.9515141425682704e-18,4.296080277231324e-20
2.9518232039228697e-18,4.3038051353837535e-20
2.951953822084946e-18,4.3088799482850764e-20
2.9519770022639e-18,4.309221345306159e-20
2.9519858850642596e-18,4.3094332767658477e-20
2.9519944320852153e-18,4.3098489678383597e-20
2.9519952046522417e-18,4.309861528998602e-20
2.951995836239693e-18,4.3098810372467784e-20
2.9519966312038996e-18,4.309926330253306e-20
2.9519966546909974e-18,4.309943623913685e-20
2.9519967218259905e-18,4.3099455336438406e-20
2.9519973198000095e-18,4.3100000304384156e-20
2.951997384874995e-18,4.3100042760545563e-20
2.951997446752438e-18,4.310010963180379e-20
2.9519974503423094e-18,4.3100109791819e-20
