amp,std
0.0,0.0
1.6719113740364303e-18,1.7317981023055987e-20
2.81046110272957e-18,3.758865167197736e-20
2.950030043238322e-18,4.183229962253204e-20
2.9703561863860264e-18,4.2824081745101135e-20
2.9738812368176034e-18,4.310395522809783e-20
2.9746100030990332e-18,4.318917586070922e-20
2.9749006169062218e-18,4.32538493496069e-20
2.9749880672542614e-18,4.328142355348508e-20
2.9750224680176762e-18,4.32902176853114e-20
2.9750683801861048e-18,4.3314497315706436e-20
2.975070932436336e-18,4.33150298442895e-20
2.9750726263670976e-18,4.3315443659846786e-20
2.9750731312726255e-18,4.33155609377791e-20
2.9750735191858448e-18,4.331569676672793e-20
2.9750737607853284e-18,4.3315854330112006e-20
2.9750738399235243e-18,4.3315900738743287e-20
2.975073871607589e-18,4.3315910593250867e-20
2.975073890784291e-18,4.331592025041379e-20
2.9750738972480295e-18,4.331592216427636e-20
2.975073903632894e-18,4.331592249062401e-20
