amp,std
0.0,0.0
3.036527193271218e-18,3.11922512724316e-20
5.561520468789947e-18,7.35424917737141e-20
5.946199770454941e-18,8.401872233036547e-20
6.02246300964587e-18,8.723478063191958e-20
6.040169822903809e-18,8.842053829594249e-20
6.0455877671280236e-18,8.893520498510832e-20
6.0476514487993685e-18,8.936913806561615e-20
6.0486216789972886e-18,8.969777678486385e-20
6.0488464603505915e-18,8.972715046010036e-20
6.048941285463902e-18,8.974663579963263e-20
6.0490310746908106e-18,8.978499076472904e-20
6.049042696067338e-18,8.978661594894642e-20
6.0490522888327514e-18,8.978920342147571e-20
6.049063449963704e-18,8.9794939845358e-20
6.0490644869425856e-18,8.979735500052481e-20
6.0490657990072286e-18,8.97976983336259e-20
6.049074847514011e-18,8.980572374503535e-20
6.049076083317045e-18,8.98064885735527e-20
6.0490772647824294e-18,8.980767651227438e-20
6.0490773605907835e-18,8.980768031996788e-20
