amp,std
0.0,0.0
3.0760786322713308e-18,3.1232941507602846e-20
5.472486480782685e-18,7.213856165891111e-20
5.859369742066328e-18,8.290182154491102e-20
5.939421308851697e-18,8.645746553392012e-20
5.9591642814448615e-18,8.778552430250136e-20
5.9648784653328406e-18,8.852807215760544e-20
5.967322518242984e-18,8.89760216870421e-20
5.967947646576867e-18,8.904137698883949e-20
5.968160679512715e-18,8.906785335657395e-20
5.968178135000579e-18,8.914415164535191e-20
5.9682312833783675e-18,8.915613188414717e-20
5.968248133236424e-18,8.915952228440473e-20
5.9682665525861415e-18,8.916724538495081e-20
5.9682717170618775e-18,8.917046835819678e-20
5.968274571233077e-18,8.917169443458259e-20
5.968277326410533e-18,8.917289061353409e-20
5.968277821650907e-18,8.917310062051915e-20
5.9682784688203395e-18,8.917334415110148e-20
5.9682786223626445e-18,8.917338114263634e-20
5.9682789138975635e-18,8.917340429459745e-20
