amp,std
0.0,0.0
1.2026509250030774e-6,1.6912463545250035e-8
4.726752269162385e-6,7.998381260816493e-8
1.0317254904749662e-5,1.9525326731397473e-7
1.7119349254361163e-5,3.44255564401137e-7
2.4860109074346942e-5,5.417650585405692e-7
3.309074515742398e-5,7.616199840472085e-7
4.1966051163104885e-5,1.043318332517188e-6
5.149187727878655e-5,1.3726396566656814e-6
6.096002493229001e-5,1.7216770688691066e-6
7.033503991562603e-5,2.089667997875354e-6
7.957419918724452e-5,2.486689880154354e-6
8.841027931856414e-5,2.877238926514665e-6
9.792790296735306e-5,3.344588235707855e-6
0.00010774011398596636,3.869415459652794e-6
0.00011736260045206313,4.4260693953351675e-6
0.00012707248261872365,5.008253574868582e-6
0.00013591588763063416,5.542614256058432e-6
0.00014500885746396237,6.1270894445308e-6
0.0001541262377384086,6.867693700393851e-6
0.00016220549573939263,7.463157862879765e-6
