amp,std
0.0,0.0
1.0288835468298615e-6,1.4798285920910598e-9
3.1563535362139232e-6,5.476271345401071e-9
5.706436201002115e-6,1.1115114986516391e-8
8.312097709979765e-6,1.768504456549374e-8
1.0874262878128365e-5,2.504454361844809e-8
1.3337296569891593e-5,3.2928228671650635e-8
1.5651709254124703e-5,4.124630723345344e-8
1.782469984262883e-5,4.9910252588642876e-8
1.9857787109407847e-5,5.873374372839745e-8
2.1752722389550618e-5,6.768764216711967e-8
2.3512613192156737e-5,7.659095900292884e-8
2.515861377021427e-5,8.553819463388136e-8
2.668481835251066e-5,9.434415741156972e-8
2.810339823610832e-5,1.032605897325561e-7
2.94143345478325e-5,1.1198435418761497e-7
3.064467941152413e-5,1.2067571963631376e-7
3.17951199182212e-5,1.290489499934003e-7
3.2866384174154525e-5,1.373023927775154e-7
3.386334929674568e-5,1.4556483804482982e-7
3.479720001977432e-5,1.5341188805215472e-7
