amp,std
0.0,0.0
1.0299763400725658e-6,1.4791818627444038e-9
3.148158646156992e-6,5.4788352458940295e-9
5.693137843847576e-6,1.1096204119481516e-8
8.295459066373376e-6,1.7626764374181143e-8
1.0866250095608867e-5,2.500698424442662e-8
1.3311094239832817e-5,3.285602201442784e-8
1.563746991519364e-5,4.12607338734523e-8
1.7802458947260272e-5,4.9798359340492374e-8
1.984085514383539e-5,5.865358446552832e-8
2.1735104490925252e-5,6.75247864155014e-8
2.3500931923364506e-5,7.645725261800667e-8
2.514034248466813e-5,8.540113266530821e-8
2.66699756641986e-5,9.430794689163212e-8
2.809537214187835e-5,1.0305557139079796e-7
2.942737437160853e-5,1.1177095718534361e-7
3.06549596986682e-5,1.2058773368375465e-7
3.181645401215017e-5,1.292157480014408e-7
3.28876379866284e-5,1.3745259382062755e-7
3.390013006669044e-5,1.45664708137999e-7
3.482431569516718e-5,1.5351437876304455e-7
