amp,std
0.0,0.0
1.4905707818930034,0.039565879889347684
77.2224724746013,2.1076444161025374
2028.185282688979,48.10368762450861
22717.811036197258,490.9634238288891
183048.85973592315,3497.6024420999966
1.00168991861322e6,18360.388015191143
4.601859574160959e6,82440.69159831689
1.774641881614217e7,310854.3852367929
5.993242017785151e7,1.0378292568370292e6
1.7808282513864157e8,3.08702897089782e6
4.812618889846014e8,8.455588373492181e6
1.244928039290371e9,2.186510721401325e7
2.9323952651715775e9,5.238207251421341e7
6.580376395286648e9,1.1959480879611333e8
1.4081785210772778e10,2.5786141909508306e8
2.813319027726252e10,5.2669459648733526e8
5.43447627440055e10,1.0308108488876379e9
1.020198671073538e11,1.9680954211138117e9
1.8455828098681497e11,3.6126838923698697e9
3.2787515390648865e11,3.9911259620004354e9
