amp,std
0.0,0.0
1.4759740740740734,0.03923345819381009
73.84520324074073,2.0800495330323576
2100.4830057794716,50.112770775613654
23083.373520106426,481.5787338859002
181499.60920928547,3559.2202319116386
992215.2912169393,18418.327946947757
4.615274760638377e6,81975.47501880184
1.782573870933768e7,305061.68071354646
6.055782424457692e7,1.045105193681448e6
1.809134570515329e8,3.1452226873565363e6
4.933327877051103e8,8.557513043374293e6
1.2215757769582233e9,2.1641182621357724e7
2.909095961278097e9,5.211583272135313e7
6.43788430841341e9,1.1707726803656787e8
1.3769398530458347e10,2.5235352631899893e8
2.7896605053570156e10,5.257464605778251e8
5.45081560794548e10,1.0278242614592905e9
1.0224161438956332e11,1.9806384289289064e9
1.8797785410720648e11,3.6841068926231556e9
3.367266852574673e11,4.0728452302343383e9
