amp,std
0.0,0.0
1.5414884773662545,0.04048755579524038
78.42707799559541,2.1884302703592637
2056.498757209603,48.730616880423405
22836.94747043397,479.60234755439234
183165.52642717265,3502.9637233365765
998808.5070146574,18366.69537127903
4.650272263374319e6,82785.28713267672
1.770223308233193e7,306583.49973112065
5.94662944089023e7,1.0267477000367856e6
1.793917266087606e8,3.0747337600794137e6
4.872107391414786e8,8.512417245946236e6
1.2326951978932228e9,2.1824724211228848e7
2.900670688827633e9,5.1145998425347224e7
6.482166597535636e9,1.1764816713598645e8
1.3668927783828722e10,2.5394473253559855e8
2.8408109093661537e10,5.3024625066271544e8
5.465062880103114e10,1.0367019178763165e9
1.0186675960927179e11,1.960844265067905e9
1.834685336113827e11,3.599021935100864e9
3.313679397051287e11,3.9785017135875793e9
