amp,std
0.0,0.0
1.5660368898430577,0.00252923705301747
9.668922962089995,0.017668066904209183
32.64813770367333,0.05966360576557232
79.55435886767367,0.14610563878529045
164.08397562000877,0.30313201585166727
300.191200418142,0.5612167421698955
506.84639972713035,0.9598317732593311
802.2694656764256,1.5456297180846046
1212.2025458384987,2.3809956745703196
1757.790699806867,3.514397303273787
2468.239905114822,5.02824061507547
3371.910618674824,6.987824187395676
4507.70372955124,9.518212149951927
5904.138607457615,12.695067985640796
7593.569042639775,16.57338852845193
9627.598989217566,21.351580949266577
12054.063855121723,27.143297084744447
14906.703957949776,34.08829131336923
18217.530853418255,42.24537188399449
22088.197886290753,51.913193710834996
