amp
0.0
8.79004279444543e-7
2.5408984033213913e-6
4.326495136729445e-6
5.986398644979924e-6
7.487661671153994e-6
8.814588512171125e-6
9.987144631135747e-6
1.1019453878136532e-5
1.193227975449748e-5
1.274057120947412e-5
1.3459931404946362e-5
1.4101987585067418e-5
1.4677802044670877e-5
1.5195866749074696e-5
1.5663985895086834e-5
1.6088300232519245e-5
1.6474375516810415e-5
1.6826682618820387e-5
1.7149254067276587e-5
1.7445386233745764e-5
