amp,std
0.0,0.0
1.5085024395948832e-6,2.0739013856549834e-9
5.699661657368706e-6,9.657906513180616e-9
1.236567872496265e-5,2.3206437986219208e-8
2.088087700962841e-5,4.236048338844892e-8
3.108004513676197e-5,6.79093001779465e-8
4.261391753884413e-5,9.956727437965778e-8
5.520197662610288e-5,1.3764159827920295e-7
6.850935681975464e-5,1.8147762039076603e-7
8.247743520120705e-5,2.3146191931277296e-7
9.682254635532325e-5,2.8664634435460866e-7
0.00011157561593930966,3.476651019212702e-7
0.00012655569291007988,4.142459659591949e-7
0.00014150644871072055,4.847357698255438e-7
0.00015656994361662146,5.610404501922256e-7
0.00017163737070104265,6.413363701489372e-7
0.00018670494181249837,7.257904679558408e-7
0.0002016380878396925,8.137270269974989e-7
0.00021638282458297302,9.062447746686257e-7
0.00023096263694870935,1.0013406188544127e-6
0.000245365035445669,1.1007506823214204e-6
