amp
0.0
1.5079868448756268e-6
5.683995030887506e-6
1.2328136815631296e-5
2.0910904508656283e-5
3.115081721796592e-5
4.2621260691701256e-5
5.518777737433626e-5
6.851404410056173e-5
8.246359535048889e-5
9.692208520294917e-5
0.0001115178121385321
0.00012637633732479915
0.00014137571031481473
0.0001566017525454957
0.00017160863317226997
0.00018652111875240468
0.0002015502804289473
0.00021633881160687757
0.00023107610904398037
0.00024553119424546266
