amp,std
0.0,0.0
3.3017001019830095e-18,3.352386663234482e-20
6.007830372629493e-18,7.914768663579024e-20
6.476831233368548e-18,9.172627692610136e-20
6.575022134828623e-18,9.588805546264136e-20
6.600998222299965e-18,9.776096623091715e-20
6.608941875210413e-18,9.860622500270343e-20
6.611492101290444e-18,9.889988958816636e-20
6.612951799111581e-18,9.934960814446933e-20
6.613244726141353e-18,9.939027239310668e-20
6.613469490665714e-18,9.944411157718722e-20
6.613959942603702e-18,9.979023820328023e-20
6.614001518499883e-18,9.981071779400012e-20
6.614015930041486e-18,9.981356716760946e-20
6.61402804225972e-18,9.981694991741576e-20
6.614047782160036e-18,9.983216326562627e-20
6.6140461887198094e-18,9.98360272365826e-20
6.614048806382419e-18,9.983701992044154e-20
6.614051562306508e-18,9.983989225732069e-20
6.614052000427251e-18,9.984030536502603e-20
6.614052507242232e-18,9.984033680376933e-20
