amp,std
0.0,0.0
5.262137779849206e-18,5.0957293622508505e-20
1.0977406706247843e-17,1.3821816197865915e-19
1.2340663787681891e-17,1.7078863570791572e-19
1.2721632471097981e-17,1.8380366811855162e-19
1.2848837694660106e-17,1.9067024130780843e-19
1.288961641238741e-17,1.937150184919274e-19
1.2903082872834588e-17,1.9519657784030137e-19
1.2909104731011867e-17,1.962230214734952e-19
1.2911369784606186e-17,1.964538227431887e-19
1.291291267173922e-17,1.96807119969657e-19
1.2913512395877521e-17,1.9689909940397423e-19
1.2913952183712123e-17,1.970032868599084e-19
1.2914146369086193e-17,1.9703421822708045e-19
1.291424174421787e-17,1.970621081527656e-19
1.2914297238637831e-17,1.9707601602675595e-19
1.2914346413745508e-17,1.9708933417758338e-19
1.291437083319997e-17,1.9709584876249198e-19
1.29143850498171e-17,1.9709890300459764e-19
1.2914389118004563e-17,1.9709960844835057e-19
1.2914394927307263e-17,1.971000185793392e-19
