amp
0.0
1.042970107298883e-6
3.215052578683285e-6
5.840342254221593e-6
8.586900563635172e-6
1.1321368589869113e-5
1.3954767614231441e-5
1.6481506568675787e-5
1.886808297681781e-5
2.1114165705032637e-5
2.3239868271942452e-5
2.5198485963997516e-5
2.7044296496928064e-5
2.8778723278723536e-5
3.042544806661213e-5
3.194300364516941e-5
3.336423550311156e-5
3.471902649785529e-5
3.5982580540493975e-5
3.7184744625454173e-5
3.8302579852137965e-5
