amp,std
0.0,0.0
17.89924222222222,0.09762704248147165
350.8711309722222,1.6675561337892735
4040.145685016667,16.598891351694597
24552.66971614479,88.8292301169511
115407.4813191815,378.66802219353804
419827.6278183413,1274.0393429281373
1.3204901243570177e6,3773.5872384722898
3.5893644480466545e6,9793.993484163708
8.902925659365416e6,23433.2780989116
2.0223112555052117e7,51470.474708911206
4.310221255205047e7,106826.91168407936
8.612747672745046e7,208889.02386179485
1.6416008582913637e8,391336.4519578396
2.993953457272062e8,702393.3364146429
5.270192863826555e8,1.2213322816749262e6
8.942126490212646e8,2.0545466052254105e6
1.4761408923922734e9,3.3663143280674545e6
2.3731088650947437e9,5.378156426661082e6
3.7261122501108065e9,8.400951412073523e6
5.721361638493574e9,1.2844294021743704e7
