amp,std
0.0,0.0
5.643798360966131e-7,1.0577626235304507e-9
1.270997108076824e-6,2.7251875339152586e-9
1.8025434822688632e-6,4.23629678806644e-9
2.193746679787265e-6,5.52980682364626e-9
2.4889354513710004e-6,6.664089240779775e-9
2.719208449649586e-6,7.676294905855847e-9
2.9033658887738577e-6,8.586831174419622e-9
3.0534152239583434e-6,9.420095679716524e-9
3.1776806801220167e-6,1.0182542099812957e-8
3.282440037983953e-6,1.0887567774339773e-8
3.3728717822728067e-6,1.2434466087727266e-8
3.449895951112628e-6,1.3068221089190904e-8
3.6089380309200027e-6,5.4182469104792325e-8
3.6686839888951627e-6,5.4803326386147215e-8
3.7199330079607113e-6,5.5303482850401416e-8
3.878738679122878e-6,1.3106563816598444e-7
4.024565536933705e-6,1.8928037196433627e-7
4.063505661213729e-6,1.9004614964683869e-7
4.097603720368892e-6,1.9062929618961303e-7
4.129492713806843e-6,1.9118839348939147e-7
