amp,std
0.0,0.0
5.61777069209981e-7,1.0541688246800764e-9
1.2676336002993358e-6,2.7259999715693e-9
1.7995238599046783e-6,4.2341830355427834e-9
2.187430323048664e-6,5.513381957222193e-9
2.481615063079707e-6,6.655563405811299e-9
2.711511239166378e-6,7.664541442092381e-9
2.8939408971517243e-6,8.562591435739563e-9
3.0429453343417287e-6,9.375672805116275e-9
3.1671081713335775e-6,1.0138734791127851e-8
3.2732552311844795e-6,1.0863609547610253e-8
3.369592569723744e-6,1.3759724259853256e-8
3.445401935754441e-6,1.434982477731345e-8
3.5493650837048842e-6,4.03569635785301e-8
3.6094738214907723e-6,4.10683152502105e-8
3.661511605739927e-6,4.161863033453419e-8
3.7949829243739193e-6,1.1511537839909016e-7
3.8820202251475915e-6,1.5554375332233893e-7
3.9201924213180165e-6,1.5600803040980328e-7
3.95500631372783e-6,1.5679463949348074e-7
4.00032645879924e-6,1.7016060011645508e-7
