amp
0.0
1.0616195662944163e-6
3.3068930828602498e-6
6.076401992213329e-6
8.991163040098447e-6
1.1959518667817883e-5
1.4875583283968348e-5
1.7718793457616978e-5
2.0452113577783626e-5
2.3048829446080467e-5
2.5541871106372313e-5
2.788031832220355e-5
3.0116002315828418e-5
3.223131668756021e-5
3.4259242565061656e-5
3.614955826069667e-5
3.792775434938836e-5
3.9652940475241005e-5
4.125837894038139e-5
4.2789582394304434e-5
4.423848461598854e-5
