amp,std
0.0,0.0
1.0381867220578788e-6,1.4899994073017624e-8
3.297178661635278e-6,5.589131592821927e-8
6.127144728299365e-6,1.1803279500994326e-7
9.099170973736752e-6,1.944086948828475e-7
1.226717996693776e-5,2.818914361610113e-7
1.5146505658652202e-5,3.6668970097181544e-7
1.8117568964153687e-5,4.74681023372759e-7
2.0744807622185088e-5,5.835203603335926e-7
2.352731898433248e-5,7.028101440209826e-7
2.6090166628425582e-5,8.14795956783939e-7
2.8568843596853866e-5,9.389200057280245e-7
3.055191900293015e-5,1.0291417815993604e-6
3.279053001092725e-5,1.1441774238402467e-6
3.4691556652578955e-5,1.255735676171915e-6
3.654183666148685e-5,1.3818996433069503e-6
3.834483969017659e-5,1.4940960774362072e-6
4.020924546506166e-5,1.6418938658934423e-6
4.1713186980349625e-5,1.7713408560071505e-6
4.340075895513624e-5,1.8954847602360296e-6
4.481535047445386e-5,2.0090093212998742e-6
