amp,std
0.0,0.0
1.0719237098874531e-6,1.4560052830346796e-8
3.380038205853545e-6,5.7122827064117346e-8
6.369077474469922e-6,1.1918261236932739e-7
9.604856524178167e-6,2.00538825780454e-7
1.3283286511224284e-5,2.989097897360835e-7
1.699872749224357e-5,4.1445867012778515e-7
2.0734111665494632e-5,5.401177878010502e-7
2.4552681116695357e-5,6.855433655975252e-7
2.8321864038129885e-5,8.27851011141679e-7
3.198686702301774e-5,9.85256930276269e-7
3.557380000976677e-5,1.1451330030332793e-6
3.89871170665175e-5,1.299780627191793e-6
4.263897458729678e-5,1.477171943673436e-6
4.622527157614157e-5,1.6661053727410194e-6
4.998976035975205e-5,1.8882771122650681e-6
5.452245636248779e-5,2.8589720790477135e-6
5.7977505104693495e-5,3.0613983694350212e-6
6.211329649604707e-5,3.349317867803327e-6
6.771176239889378e-5,5.3770755299399925e-6
7.217697816051637e-5,5.839183216709079e-6
