amp,std
0.0,0.0
1.0885109640170971e-6,1.5248595309032777e-8
3.431350421224795e-6,5.813098102147021e-8
6.390000932703752e-6,1.2170768785164456e-7
9.58063330363199e-6,1.9971195535798966e-7
1.3418013570287339e-5,3.0412852143110334e-7
1.6986504811426896e-5,4.165065141635623e-7
2.076124687307494e-5,5.517407002394738e-7
2.4588838964459776e-5,6.977844075044139e-7
2.8308773295063157e-5,8.445435494068249e-7
3.1968023222593414e-5,9.969207020147336e-7
3.5662912982791946e-5,1.1732848691211267e-6
3.936673346028848e-5,1.3558187200673884e-6
4.344860862658589e-5,1.5751083358368273e-6
4.868766967073931e-5,2.725125403840798e-6
5.226123974923056e-5,2.9166849990084007e-6
5.584906025967532e-5,3.12583414634844e-6
5.9930759357412376e-5,3.369618754594861e-6
6.39537609400978e-5,3.970275537822261e-6
6.763461049075339e-5,4.217191474324568e-6
7.145673194731194e-5,4.540392004622659e-6
