amp,std
0.0,0.0
1.5009207818930033,0.03953327585407719
76.03355750064298,2.0628258477693064
2091.265155769061,48.432935693501534
22774.010927267882,481.6035537560609
179327.4748857742,3426.5146629664814
1.0100325131690087e6,18468.24264423475
4.7002773474849975e6,82553.83636819536
1.8038963290821575e7,309240.4894307182
5.985966411093981e7,1.040867192697719e6
1.749818999234061e8,3.072551681009584e6
4.8746269528018653e8,8.515078635204792e6
1.22488176067795e9,2.1710414784907125e7
2.892548503746065e9,5.195027618826834e7
6.466834774824734e9,1.1706816762333259e8
1.3895317820282316e10,2.5651491565270984e8
2.8185236680643974e10,5.292184585635242e8
5.463486886454341e10,1.0303021019050697e9
1.0330943806872662e11,1.983554553496315e9
1.8791081724361215e11,3.658125895973914e9
3.32926969306813e11,4.0303866445431476e9
