amp,std
0.0,0.0
17.637488888888885,0.3054191881408842
346.8305326388889,5.183842376332962
4108.473242861111,53.51425094299771
24544.613023144564,280.8819158890018
115030.62632404253,1192.4937529495498
423831.56695298606,4043.4998972171443
1.3084644383891486e6,11895.384283575731
3.5837281465332774e6,31040.450555396026
8.911012368659144e6,74002.41225897853
2.025424482460929e7,163498.05002173816
4.296066867424401e7,338778.2610051007
8.617963166817823e7,659501.0803863616
1.639970846697535e8,1.2391711055256305e6
2.9835965327405775e8,2.2158365641793446e6
5.239978549165772e8,3.85636389256348e6
8.959369657983279e8,6.511550432637296e6
1.4703591805836706e9,1.0660623670324085e7
2.3689272610952477e9,1.7106836715899855e7
3.727437647443723e9,2.6702724902942307e7
5.727953473594033e9,4.082909038311233e7
