amp,std
0.0,0.0
17.606755555555555,0.3059843976615156
349.34156805555557,5.270883416384361
4049.0487856111113,52.87590123918493
24635.92333295805,281.73644822157775
117461.83332708047,1215.3599741817502
423728.7576738037,4076.4432782311574
1.334511257272515e6,11987.95004152696
3.6049636781960526e6,30906.573994463186
8.907340852170562e6,73304.15164701143
2.0359686209599853e7,162378.43285349067
4.3109195999569505e7,337165.83487042703
8.688299206371722e7,663122.3262681327
1.6500758464436042e8,1.2396919001421966e6
2.990186646038792e8,2.215343877620593e6
5.2935074206108004e8,3.8480255165856173e6
8.99097145130217e8,6.493075595201722e6
1.4815485504460702e9,1.0646725594842518e7
2.3836349701518397e9,1.7040397150512785e7
3.741870615881033e9,2.668840525438091e7
5.729518604189244e9,4.056203152558146e7
