amp,std
0.0,0.0
18.142422222222216,0.3119913852429764
362.1280034722222,5.400825009293367
4033.5917676944446,52.28774959641487
24553.07455250737,278.5802891392672
116882.04988605839,1216.9168959386411
417410.4722875198,4020.635108405972
1.3178573660373269e6,11978.872414198535
3.574063631270189e6,30942.357005146543
8.890587105882946e6,74030.59387933505
2.0292560190298505e7,163167.53479726258
4.295579859866169e7,336774.84464537015
8.555565450634544e7,656819.9152108799
1.6447669186428308e8,1.2373912646496212e6
3.0154558615722513e8,2.219585559008985e6
5.3167860405128384e8,3.8742197077791304e6
8.989413386122341e8,6.504769094565254e6
1.4801945749033046e9,1.0670920490082955e7
2.3696718734459314e9,1.7047472582980417e7
3.739333656749371e9,2.6584595330672335e7
5.719120258586834e9,4.0769800605902664e7
