amp,std
0.0,0.0
18.25062222222222,0.31282097330010766
358.7490847222222,5.334617512729264
4135.657013166667,53.38829402276957
24584.18910727665,283.5449491373931
114820.35787952156,1190.2662084215442
422241.57959479536,4053.1901158815326
1.3250740128622567e6,11873.26657722795
3.6234925811610175e6,30920.28576272581
9.038527499183085e6,74118.23178595614
2.0308842230433963e7,162265.1232574073
4.298019865853301e7,336646.5732511108
8.63465881466837e7,662925.3251647921
1.651273300212384e8,1.234115969168846e6
3.0028538350790906e8,2.22832516082393e6
5.2758845134404075e8,3.8667292393267527e6
9.00795440106811e8,6.5152469876071885e6
1.47844831004919e9,1.0662829986071076e7
2.3640306985798187e9,1.6925806141096186e7
3.7080738015918217e9,2.647231718525448e7
5.70474835748888e9,4.057609229096306e7
