amp,std
0.0,0.0
17.532755555555553,0.30497305524913015
348.15066805555557,5.2623702563710175
4086.078862055556,53.52806283171056
24669.032020587307,280.17968743202607
115171.91949715873,1195.4297877046429
412885.4954076618,4010.429029070411
1.3195165915734265e6,12081.472254251956
3.591159687245936e6,31216.76240393386
8.894996977018716e6,74162.51324712885
2.023763933643308e7,162988.42934477684
4.323855534391864e7,340570.17725670384
8.623496032173237e7,662429.6914077883
1.654012074880942e8,1.2404449992657376e6
2.9942545002837694e8,2.2145629794392763e6
5.2708328050696397e8,3.860562384318896e6
8.971743039616811e8,6.506796939288063e6
1.47702578409136e9,1.0625184060538903e7
2.3817957859701214e9,1.7008644273128822e7
3.719176743243759e9,2.659764603671919e7
5.704895311269897e9,4.0576103781734854e7
