amp,std
0.0,0.0
17.804711111111107,0.30792948869891446
357.9637236111111,5.35681769688835
4041.3497156111116,52.170676800374615
24270.04882188095,277.76690753491806
115692.5774400034,1206.3218790787544
416632.68793876533,4017.182070797111
1.3151890595624764e6,11887.814331156093
3.5871314225142575e6,30941.238693281277
8.963292535685344e6,73846.23668418429
2.0266818704563387e7,162255.97254105928
4.304578905080859e7,335189.1966269671
8.55297712641038e7,655712.9291489059
1.6355009826299077e8,1.2376482758941436e6
2.9854877014359975e8,2.222844186028225e6
5.2590625826973796e8,3.8716629124718336e6
8.931855769623786e8,6.526580155639095e6
1.4750574894022207e9,1.0651400483710624e7
2.366433797163226e9,1.6969541357338775e7
3.7109576127962766e9,2.6458870177565545e7
5.711662230803944e9,4.048249373756183e7
