amp,std
0.0,0.0
9.962260373487467e-7,1.4112544712473355e-8
3.0056049696590926e-6,5.315813394445326e-8
5.484260982229765e-6,1.0948353279031943e-7
8.013450182844695e-6,1.744270906337909e-7
1.0422325231778388e-5,2.4718113685464106e-7
1.2662361861803122e-5,3.1745684869857686e-7
1.4739285169090753e-5,3.8655926964608733e-7
1.6680999321605707e-5,4.5844270332189315e-7
1.845801361311826e-5,5.416731933264289e-7
2.0026804056617305e-5,6.143133291566011e-7
2.1619365487398234e-5,6.965805155421392e-7
2.297903149127115e-5,7.682303320009449e-7
2.4185167666344634e-5,8.376903413834688e-7
2.5464333766498677e-5,9.198389265432084e-7
2.6505377401757348e-5,9.82586789471648e-7
2.7428862299137712e-5,1.0435512770962897e-6
2.8278290811651567e-5,1.0991448477327266e-6
2.915362398529841e-5,1.1720214350023235e-6
3.006413440895433e-5,1.2661392195036182e-6
3.095581615391078e-5,1.3583472414512476e-6
